102,80,93
102,49,68
98,93,85
100,83,20
99,2,72
103,67,44
104,91,66
104,53,24
104,10,37
105,23,19
106,99,40
106,11,12
107,11,84
107,94,69
103,83,44
107,79,86
108,20,7
102,41,46
103,37,12
108,72,62
109,63,16
109,8,43
109,20,10
110,16,63
111,73,91
108,43,34
113,98,60
113,51,82
114,48,83
115,8,28
112,13,95
116,21,56
116,83,52
117,96,88
118,30,31
119,39,27
119,25,32
121,18,98
121,27,21
122,55,68
123,53,94
119,39,86
123,16,34
124,43,45
126,90,7
125,70,27
126,24,70
126,18,81
127,12,7
128,57,88
129,98,77
120,35,41
130,24,70
131,42,66
121,28,9
132,51,53
134,70,39
134,96,22
133,67,50
129,26,74
135,53,80
136,12,62
135,15,16
138,6,41
137,28,48
129,22,38
139,7,61
138,61,35
142,22,96
143,30,85
140,93,73
144,10,88
138,6,56
141,80,54
143,100,38
145,81,57
146,50,70
146,35,88
146,60,56
147,46,60
145,21,11
147,77,91
144,96,48
148,7,43
145,81,3
148,8,46
149,83,97
147,10,90
149,24,57
150,49,97
151,84,6
151,33,65
150,15,71
149,84,52
153,22,22
153,71,78
154,95,14
155,62,28
155,9,18
155,90,90
154,53,89
157,81,5
152,47,64
158,94,2
159,16,57
160,61,34
160,27,51
158,23,95
153,22,29
156,57,41
162,23,38
163,63,89
164,79,47
164,82,81
164,36,32
165,52,71
163,85,15
161,92,98
166,17,89
162,13,16
165,14,100
168,78,62
167,53,32
169,75,37
170,26,85
169,36,72
165,39,78
171,49,89
173,31,66
172,95,37
173,70,93
174,100,2
174,95,34
175,50,70
175,40,10
171,47,31
171,87,89
175,76,41
177,2,77
178,100,95
179,67,27
179,92,61
177,89,98
179,93,15
176,30,59
180,32,79
177,4,5
180,92,52
180,82,32
181,27,46
183,98,59
184,17,88
185,42,83
185,3,3
183,7,48
185,53,97
186,3,67
186,51,62
186,57,24
188,10,73
182,71,48
187,67,94
189,76,74
188,87,93
189,1,15
190,61,37
189,13,98
182,90,63
192,12,72
193,54,84
193,7,86
194,34,12
194,44,4
191,38,8
191,65,55
195,43,18
190,69,48
195,80,8
197,25,83
198,48,65
199,17,71
199,55,74
200,60,13
199,42,71
200,45,7
196,27,78
196,15,71
200,48,72
201,59,98
202,3,90
203,79,25
204,56,21
201,79,55
204,81,26
204,61,61
201,52,88
205,43,2
206,21,16
207,91,91
207,63,39
208,3,28
206,9,100
208,45,65
208,82,65
205,58,38
205,75,88
210,90,62
210,87,75
212,84,54
212,79,39
209,17,40
213,68,52
213,90,17
213,93,8
211,76,10
210,73,61
214,13,49
215,85,15
214,74,12
217,52,27
217,18,10
216,94,56
217,65,62
218,83,68
219,57,96
215,36,25
219,27,1
215,27,7
221,53,61
220,42,7
222,89,66
222,81,38
223,28,73
223,35,36
219,89,11
221,57,60
225,9,40
224,98,13
224,3,95
226,14,91
227,62,54
226,77,49
227,15,96
225,91,65
220,62,37
228,52,94
230,43,14
231,9,74
231,10,67
232,57,75
232,16,4
232,33,80
228,27,17
229,10,39
233,46,54
233,73,53
234,31,56
235,46,41
236,11,20
236,10,3
237,31,31
233,63,92
239,17,3
239,96,12
239,37,23
240,46,46
235,91,71
241,40,40
242,73,83
242,42,71
241,31,1
238,43,71
244,6,3
245,27,72
245,95,96
243,54,84
243,5,10
246,24,34
247,67,97
246,69,27
243,47,59
248,80,16
248,9,66
249,33,32
249,38,29
249,96,37
250,76,59
247,54,78
247,97,55
252,14,92
252,63,57
253,29,16
251,49,4
253,92,44
254,94,44
254,28,41
248,74,97
255,83,21
255,14,36
250,88,37
255,28,72
254,97,51
257,51,25
256,80,50
259,43,89
258,28,94
260,80,86
256,67,75
260,83,45
261,93,46
262,18,88
262,17,51
263,8,30
264,8,42
265,44,87
264,49,100
260,27,83
265,50,61
265,84,50
266,84,84
267,41,83
268,32,81
266,46,79
269,74,93
270,20,12
271,11,22
272,14,83
273,54,26
273,83,36
274,4,96
275,68,76
269,73,78
268,58,15
275,20,52
276,93,89
275,34,67
276,93,92
277,45,22
277,95,54
278,34,95
278,16,18
278,51,87
277,62,80
276,95,86
279,34,48
279,6,26
279,93,11
280,91,30
282,56,35
282,43,13
283,70,60
283,66,86
284,98,85
285,80,100
280,96,25
285,32,60
286,34,98
285,5,74
286,65,84
287,99,54
288,59,73
281,90,35
290,18,15
289,98,74
289,11,5
291,73,25
290,51,17
291,19,17
291,52,26
292,16,96
290,14,44
292,83,64
294,63,83
294,55,88
293,31,9
295,19,96
295,11,56
295,25,59
297,69,55
297,43,89
294,44,34
296,38,16
298,8,42
300,1,56
299,7,29
298,52,85
300,66,96
301,79,89
302,56,63
298,13,98
301,26,93
300,77,31
303,14,37
303,21,39
304,35,73
304,42,29
305,71,58
306,63,82
306,63,96
308,100,58
308,100,93
308,37,25
307,56,19
309,49,18
310,94,3
309,44,27
310,31,25
310,4,100
311,67,64
309,78,79
311,86,80
312,92,71
311,56,44
313,94,66
314,89,80
312,86,45
314,26,46
313,95,70
314,21,38
315,63,39
315,51,37
313,16,47
316,54,28
315,89,82
316,88,94
316,30,84
318,11,81
318,79,70
319,35,69
319,95,79
320,85,55
321,91,78
317,88,60
317,45,16
321,6,49
322,82,39
321,100,57
323,39,44
323,23,73
324,50,94
325,48,68
326,92,43
322,57,38
327,5,40
326,84,46
326,10,38
329,7,26
329,93,31
330,87,97
330,69,6
331,81,41
331,4,46
328,41,51
328,78,88
329,2,87
333,16,55
334,78,4
332,91,45
334,51,3
335,71,19
333,80,17
335,52,51
335,45,23
333,50,17
336,70,82
337,81,12
336,47,38
338,5,21
339,96,16
340,88,42
339,24,66
340,30,81
340,33,27
341,97,49
337,69,74
339,18,52
343,39,81
344,82,44
343,69,6
344,71,36
344,89,94
345,33,8
341,39,98
345,63,63
342,98,37
345,50,25
346,38,81
346,18,41
349,45,28
349,86,35
347,16,83
350,29,61
350,63,69
350,1,61
351,12,71
352,66,5
352,48,30
348,4,40
352,46,73
353,58,3
353,56,42
353,62,28
354,22,5
354,72,6
355,42,73
355,25,11
354,70,76
356,38,16
351,17,69
347,66,3
356,5,50
358,22,92
358,57,8
359,59,7
359,68,73
359,50,79
360,98,50
361,84,78
362,73,68
362,81,97
357,19,6
362,69,98
363,1,38
364,60,13
364,97,59
364,28,14
358,49,20
366,3,36
365,25,98
366,69,53
356,33,64
367,99,24
367,63,14
366,60,26
367,17,75
368,73,63
368,67,95
370,72,81
371,64,30
372,68,3
372,62,6
372,78,24
371,92,6
369,3,93
370,100,1
373,96,82
374,100,55
374,65,7
374,84,59
376,52,59
375,87,20
373,64,59
377,60,10
378,74,74
379,46,65
380,14,80
380,28,79
381,87,56
381,91,8
381,22,66
382,84,10
377,26,96
382,73,53
382,48,14
377,63,5
384,64,68
383,51,81
378,75,55
385,25,92
384,73,94
386,69,35
387,13,71
387,76,63
387,74,15
384,99,43
385,42,46
388,5,91
390,3,60
391,6,10
391,99,76
392,97,59
392,58,34
392,9,90
393,21,87
394,6,47
388,17,73
394,58,77
395,23,5
395,42,7
395,5,94
389,8,10
388,33,42
397,25,29
398,92,43
397,47,26
398,43,17
399,90,86
397,51,15
400,97,46
396,30,7
399,24,87
401,26,34
402,53,34
402,11,90
404,41,55
403,88,57
400,90,55
403,50,89
407,15,94
408,71,18
408,66,61
409,18,35
409,52,99
410,7,44
405,75,99
405,70,89
410,16,58
412,28,51
410,53,95
412,27,6
411,58,46
412,61,84
414,61,96
406,6,82
415,49,82
414,27,61
416,17,53
417,28,71
416,9,54
418,85,37
413,81,97
417,92,74
420,56,58
420,54,97
420,71,42
421,39,42
422,65,26
422,18,84
423,84,42
424,44,21
425,20,27
419,46,76
426,99,22
426,46,21
426,6,30
427,100,50
428,91,96
428,93,18
419,29,58
428,78,23
430,37,3
430,40,87
429,72,2
419,44,100
431,94,58
431,83,45
432,40,18
431,24,43
433,79,62
429,88,19
434,12,62
435,84,83
435,30,53
436,17,35
436,25,17
437,85,36
438,4,55
439,44,96
433,53,25
440,55,76
435,2,30
439,10,52
441,38,37
434,59,85
443,94,57
443,46,92
444,39,40
444,37,32
444,52,37
445,89,62
445,58,94
445,71,39
441,80,68
442,78,89
446,55,33
446,67,30
447,46,2
446,45,54
442,33,4
448,86,9
447,6,49
449,75,86
450,36,38
450,1,63
451,7,66
450,1,26
453,81,51
452,73,2
452,72,74
454,11,36
454,50,28
454,75,84
455,86,37
448,35,81
455,94,44
456,45,4
457,62,84
457,11,5
458,60,48
459,37,7
455,51,42
459,61,81
456,74,78
459,64,20
460,47,1
461,34,99
462,39,45
462,34,89
461,64,42
464,4,11
464,17,82
464,62,6
465,25,10
465,47,36
466,18,34
467,45,3
467,1,33
467,93,55
463,41,35
463,1,62
463,64,40
469,67,73
469,41,67
470,97,33
470,11,100
471,74,96
471,2,5
468,88,98
468,37,65
472,43,87
473,50,9
474,52,59
474,87,11
468,51,53
471,1,97
473,34,1
476,99,42
474,91,1
477,61,73
476,40,18
475,7,48
478,69,96
477,16,94
479,92,70
475,30,55
480,70,27
480,92,73
480,47,76
482,24,26
481,33,59
483,36,72
479,55,96
484,91,2
485,7,57
484,9,70
486,21,16
487,45,60
484,91,36
487,24,56
488,24,46
479,98,68
488,97,37
489,99,22
489,58,63
490,76,28
490,70,50
488,8,52
490,3,48
487,96,20
492,78,21
493,73,95
494,54,34
495,51,32
495,95,73
495,50,48
491,96,89
492,56,56
492,11,32
497,37,69
497,82,43
497,56,50
498,25,60
498,64,93
496,69,36
496,40,72
499,77,19
496,87,73
500,69,71
501,3,19
500,96,19
503,14,60
500,83,88
504,57,11
502,8,59
505,100,51
499,32,40
506,29,33
508,67,1
507,85,37
507,89,34
509,92,83
509,6,38
510,92,55
507,78,44
508,65,100
511,49,41
512,80,47
512,62,58
512,27,11
513,74,94
514,20,92
514,50,79
511,26,80
514,20,61
515,88,97
511,82,52
515,6,95
510,1,44
516,6,51
516,20,80
516,83,85
517,70,7
517,91,4
518,23,10
519,34,47
517,71,45
519,76,39
520,96,66
521,19,36
521,74,33
522,53,46
522,36,96
522,10,60
520,67,95
519,19,18
524,74,41
524,52,86
525,53,58
525,48,96
526,36,36
526,40,18
523,20,88
523,21,63
523,9,94
528,57,92
528,80,97
528,20,78
529,98,54
529,68,91
526,84,90
529,85,75
527,84,4
532,86,29
530,58,7
532,18,59
533,97,20
534,98,58
534,86,74
535,43,55
530,64,40
531,16,37
536,27,40
537,25,46
537,93,82
536,5,47
539,54,49
539,57,21
539,64,29
538,14,56
540,39,25
541,64,55
541,57,91
535,60,24
542,24,65
543,31,70
544,36,16
535,99,42
540,29,66
545,89,40
546,46,24
546,79,73
547,87,35
547,48,21
547,76,51
546,67,45
548,89,65
549,8,23
550,23,47
550,21,100
551,82,99
544,28,60
552,11,4
553,50,99
554,78,92
555,74,1
556,7,13
556,56,81
557,30,55
557,61,89
558,98,68
559,8,3
559,51,40
559,5,96
560,57,3
552,12,6
560,51,83
561,26,67
561,18,22
560,32,16
562,79,38
562,7,27
563,94,13
563,73,65
563,28,73
564,79,10
562,8,73
564,26,6
552,44,78
545,44,32
565,83,26
565,78,77
566,7,89
566,78,51
566,49,74
568,40,23
569,55,88
568,56,6
570,40,90
570,60,72
571,97,76
571,19,73
572,87,100
572,2,16
568,27,35
573,38,64
573,40,39
574,87,80
575,9,15
576,89,43
576,100,60
577,68,81
577,69,100
576,95,25
577,24,61
578,77,84
578,55,72
567,13,59
578,12,60
579,68,4
579,67,93
579,34,71
580,69,42
580,73,83
581,20,57
581,47,63
582,53,42
582,19,60
583,47,46
572,48,10
584,4,49
583,9,8
585,2,50
584,93,48
586,77,79
586,82,11
587,76,34
588,44,19
585,22,50
589,32,65
589,71,25
590,1,81
589,19,74
591,44,3
592,79,19
591,28,78
592,89,23
593,75,17
592,5,73
584,100,50
583,8,22
593,35,60
593,16,55
594,37,38
594,38,95
595,40,42
595,50,34
595,39,66
596,41,55
597,92,24
597,4,53
598,11,77
600,37,16
601,11,2
602,52,94
602,82,55
603,21,4
604,86,90
604,31,62
605,42,59
606,96,62
606,91,31
606,70,92
607,36,45
600,4,77
608,26,94
609,60,5
608,14,17
599,31,1
611,78,48
612,40,28
610,20,7
613,24,66
599,25,86
614,92,76
614,83,31
615,8,51
615,100,86
617,83,47
616,62,65
617,19,88
618,36,12
618,71,80
618,49,73
619,94,52
616,55,66
621,70,94
616,31,45
620,96,9
622,10,95
623,17,59
624,48,89
624,53,33
620,65,96
621,31,95
625,50,17
625,43,97
626,20,2
624,61,38
627,68,13
625,57,72
628,49,98
628,72,62
627,15,46
629,49,3
630,74,94
631,35,69
629,62,63
632,11,95
632,58,52
628,20,48
635,84,35
634,17,78
633,59,68
638,95,95
636,57,48
638,79,49
637,51,14
639,98,54
633,53,98
639,79,76
640,3,81
642,52,68
641,70,92
642,26,29
642,59,94
644,67,45
643,87,69
645,91,90
647,9,87
639,83,14
647,91,23
648,12,5
647,60,35
649,7,72
646,22,100
650,60,23
645,90,63
652,60,51
652,48,20
650,5,95
653,47,44
653,8,34
651,41,64
652,73,74
654,61,98
654,4,49
650,31,2
655,57,65
653,16,55
657,19,11
657,44,20
658,41,1
656,83,43
658,22,45
659,82,69
656,7,76
659,100,57
660,81,82
660,42,61
655,43,1
662,32,85
658,89,95
661,24,96
662,59,64
663,62,71
663,86,52
664,93,40
662,54,96
664,70,22
663,32,29
665,39,72
665,8,17
664,7,93
666,22,83
668,69,75
668,61,67
665,38,52
668,58,24
669,64,10
669,70,85
669,80,19
670,49,39
670,61,82
671,26,77
667,24,44
671,39,62
670,70,69
672,64,24
673,42,12
673,72,41
667,52,39
676,53,7
676,84,70
676,44,62
677,65,56
678,72,73
674,46,45
675,79,17
674,1,4
680,93,61
678,75,20
680,40,35
681,69,52
681,7,88
682,14,69
678,28,100
683,16,37
679,42,3
685,22,9
686,71,93
687,60,7
688,77,100
683,79,56
689,68,8
689,31,34
689,8,44
683,16,82
690,91,84
684,82,15
691,93,91
692,86,70
692,30,1
693,95,43
690,10,35
696,9,81
691,23,64
695,3,52
694,24,6
698,52,63
698,83,18
699,98,17
699,51,2
700,13,70
700,64,37
697,73,36
697,58,40
697,21,86
701,65,95
701,89,8
702,97,29
702,1,90
703,60,45
703,62,67
702,22,80
700,30,2
701,29,38
706,58,55
705,33,60
706,93,80
707,22,62
707,36,80
708,88,34
708,2,82
710,22,4
710,58,60
704,39,9
712,73,1
711,88,84
712,62,1
705,61,65
709,66,12
712,21,89
714,27,19
714,4,46
715,87,38
716,8,17
716,3,64
717,42,32
717,76,46
717,34,74
718,69,49
719,16,66
719,53,95
720,73,35
721,1,79
721,44,29
721,64,83
722,99,22
722,98,80
723,15,65
713,65,36
713,62,30
713,71,59
723,7,27
723,55,55
724,82,18
724,52,47
724,8,86
727,17,84
727,87,74
727,53,21
728,42,92
728,86,68
728,75,52
729,92,78
730,37,16
730,8,56
731,73,51
732,56,20
733,24,80
733,47,78
734,75,27
734,1,85
734,8,66
735,8,25
736,19,79
725,13,7
725,83,18
726,46,86
736,15,43
737,45,90
738,62,84
738,60,19
739,60,88
741,18,59
742,13,48
743,96,5
744,9,82
744,20,94
744,45,29
745,95,24
745,77,76
746,83,47
746,30,33
747,4,52
747,37,90
748,70,92
748,85,40
748,11,5
749,78,91
749,94,5
750,89,60
740,35,3
740,10,44
741,48,93
750,19,92
750,100,50
751,56,76
751,79,93
751,66,34
753,8,83
754,71,78
754,79,100
754,31,55
755,55,14
755,91,83
756,24,79
757,50,62
757,64,64
758,71,5
759,78,41
759,46,96
759,31,88
760,47,6
761,11,13
761,62,87
761,2,88
762,59,53
752,8,20
752,52,64
752,99,62
762,58,12
763,81,6
764,93,46
765,74,41
765,71,14
767,15,52
767,99,100
768,24,47
768,40,23
768,52,66
769,4,68
769,9,24
770,20,54
770,48,19
771,29,43
771,83,33
772,48,18
772,38,92
773,99,10
774,77,40
775,41,82
775,68,81
775,51,46
766,63,44
766,40,60
766,74,79
776,6,28
776,13,1
776,74,92
777,43,4
778,22,19
778,50,12
779,23,12
779,34,1
779,16,86
780,39,73
780,60,68
782,43,77
783,22,23
781,91,40
784,47,81
784,9,17
785,33,18
785,94,60
786,19,94
786,91,62
782,48,15
786,53,5
787,2,87
788,55,42
788,28,9
780,19,30
788,3,44
789,23,77
789,66,23
790,28,33
790,21,48
790,35,56
791,87,38
792,95,7
791,73,2
794,72,13
792,93,20
794,91,3
795,43,52
795,71,81
796,96,90
796,75,73
792,23,18
798,15,70
797,71,46
798,99,43
799,1,89
799,6,55
800,81,17
800,75,15
793,7,11
802,63,53
802,53,14
803,28,13
803,12,15
796,54,19
803,45,72
804,77,19
802,21,30
801,48,60
804,82,59
806,9,92
807,45,61
804,83,15
808,14,99
808,93,9
808,99,17
809,69,66
810,19,57
810,99,23
811,73,22
811,31,57
811,79,88
812,59,44
813,35,13
813,22,53
813,2,61
812,62,42
814,13,86
814,28,84
815,99,35
816,85,69
805,25,1
806,47,99
816,40,26
817,26,87
817,1,35
817,61,100
818,73,87
819,13,6
818,88,16
820,46,89
820,19,2
821,68,7
822,3,84
821,6,72
819,40,31
822,80,31
823,27,10
823,51,92
824,67,84
824,97,69
825,13,29
823,94,31
818,33,7
822,37,72
827,84,93
828,53,19
828,52,79
825,10,82
829,33,97
829,86,53
826,21,55
829,24,51
826,31,2
831,5,100
832,23,1
832,57,95
833,65,21
833,22,4
834,9,59
830,96,53
830,83,43
830,30,68
836,79,88
836,49,93
837,52,76
838,75,100
838,50,42
839,95,52
834,71,80
834,33,80
835,50,40
840,65,93
841,47,92
842,48,11
842,30,1
842,90,47
843,87,69
840,32,40
840,42,70
843,17,75
845,97,22
844,55,25
844,42,4
845,68,67
847,76,18
848,15,69
849,33,65
846,98,98
843,91,89
850,35,77
850,79,14
851,30,81
852,27,31
852,4,6
853,10,97
849,61,53
850,59,50
854,41,50
854,97,55
855,38,75
856,84,5
857,37,34
857,20,5
858,27,4
860,26,32
860,18,77
861,38,34
861,87,27
861,100,50
862,4,30
860,9,17
862,36,25
862,69,50
863,48,13
863,84,98
863,85,78
864,95,28
859,36,11
865,60,74
864,2,3
865,33,89
865,92,23
866,6,85
866,63,27
866,29,10
864,89,69
867,63,23
867,32,57
867,59,26
868,23,73
868,91,97
868,44,83
871,40,24
871,34,13
871,60,74
872,84,32
869,40,78
873,17,53
873,71,14
870,66,46
874,47,58
875,63,66
874,91,34
873,10,15
876,97,76
877,5,68
877,7,68
874,26,46
878,15,89
878,6,19
876,27,76
878,8,34
879,64,43
880,84,70
879,43,89
879,96,16
877,26,12
882,10,64
882,89,57
882,90,84
883,71,88
884,32,24
884,22,99
884,90,36
880,85,78
881,38,10
887,95,54
885,93,81
886,66,27
887,75,84
888,82,96
888,37,36
889,33,77
885,44,24
888,15,87
891,88,94
892,59,92
892,84,18
892,71,66
893,19,16
894,71,15
889,63,29
889,11,92
890,1,29
896,86,62
897,47,93
897,97,25
897,55,84
898,18,22
899,9,46
899,19,89
900,52,16
900,88,89
901,30,25
900,81,13
901,71,33
894,13,8
902,30,89
902,36,66
902,39,24
903,54,4
903,100,34
903,63,70
895,4,78
904,58,75
906,57,26
906,93,94
907,74,2
907,72,19
908,10,31
907,41,58
908,9,48
905,10,39
908,17,75
909,88,30
909,34,63
910,44,72
910,35,34
911,9,1
911,35,13
909,47,18
913,23,20
913,47,29
913,8,40
914,56,27
915,22,11
916,21,68
912,31,45
916,21,44
916,32,27
918,54,33
918,50,99
919,20,14
919,7,31
920,94,47
920,44,44
917,7,52
918,97,1
921,47,77
922,78,96
922,38,47
922,85,100
924,62,60
921,5,3
921,71,73
924,7,67
925,89,77
925,99,38
925,33,91
926,80,95
926,46,22
926,1,96
927,94,7
927,60,53
928,10,91
928,28,92
929,35,49
929,51,75
930,28,38
931,29,18
928,42,11
932,47,38
932,61,14
933,41,94
933,57,61
931,10,87
934,73,9
935,88,94
923,68,82
935,29,10
932,40,87
936,3,65
935,76,54
937,4,47
938,96,8
937,70,49
939,54,73
940,40,10
940,4,46
939,61,54
941,23,93
942,43,24
939,68,66
943,39,24
943,91,96
944,17,65
944,64,67
945,88,22
945,24,61
946,49,81
946,88,28
947,43,17
947,51,61
947,55,79
948,98,87
949,17,90
942,63,2
949,21,23
942,74,18
950,56,28
951,1,4
951,58,13
952,98,96
953,43,56
943,94,10
954,37,33
955,80,83
954,57,37
956,13,71
956,5,24
953,67,19
953,45,2
956,6,7
958,45,33
958,67,61
958,12,17
959,64,18
959,94,7
960,58,4
960,22,50
957,99,38
961,95,57
963,58,30
964,86,44
964,13,74
965,74,74
965,69,21
966,78,3
962,26,86
962,43,85
967,44,71
969,80,21
967,82,100
970,47,90
968,31,88
970,33,77
971,51,54
971,11,15
971,35,57
967,89,4
972,28,60
973,41,66
973,25,43
974,3,14
974,84,52
974,90,7
975,100,72
976,65,79
972,68,66
972,19,61
976,73,60
978,30,7
977,39,63
978,24,85
979,45,75
980,66,23
980,25,13
976,11,66
982,1,69
981,19,60
981,99,71
982,100,60
982,44,75
983,14,76
983,79,79
984,1,80
977,61,95
984,76,92
986,30,15
986,87,60
987,95,96
988,46,66
987,3,56
988,60,15
984,48,79
985,78,30
990,92,89
990,63,65
991,75,33
991,18,43
991,93,57
992,55,70
992,34,27
990,85,79
993,94,62
993,67,50
994,15,47
995,56,70
996,82,9
996,14,94
997,35,53
989,80,40
999,76,27
999,20,98
1000,74,22
1001,30,37
1001,95,97
1002,52,8
992,87,13
1002,24,91
1002,18,45
1003,57,71
1003,90,20
1004,27,33
1004,18,19
997,57,99
998,73,68
1006,30,19
1006,32,95
1007,33,6
1007,12,45
1007,70,86
1008,81,71
1008,31,97
1008,86,83
1006,37,7
1009,47,71
1005,64,55
1005,96,10
1009,54,19
1009,22,38
1010,45,13
1011,50,87
1011,57,80
1011,8,15
1012,59,65
1012,41,46
1012,72,89
1013,74,29
1013,24,52
1013,3,20
1014,47,59
1014,34,14
1014,17,37
1015,42,47
1015,65,47
1016,60,12
1016,66,14
1017,56,10
1016,27,41
1017,67,84
1018,67,5
1018,31,50
1019,76,37
1019,39,88
1020,94,99
1020,26,20
1021,84,3
1021,7,74
1020,97,29
1019,9,51
1023,75,31
1024,58,35
1024,67,70
1024,4,25
1025,80,47
1026,9,24
1026,84,6
1022,55,9
1027,27,2
1028,29,64
1028,7,97
1028,94,64
1029,23,19
1030,18,23
1030,49,30
1021,56,44
1022,35,95
1032,75,12
1032,77,91
1032,91,31
1033,41,82
1034,86,70
1034,57,13
1034,49,10
1035,22,7
1036,93,81
1036,79,19
1031,36,87
1036,74,25
1038,60,19
1038,86,15
1037,45,75
1039,80,68
1040,56,25
1041,18,72
1040,25,80
1030,64,98
1031,31,48
1042,77,68
1042,66,64
1042,55,70
1043,98,51
1044,79,16
1045,41,47
1046,10,25
1046,10,45
1047,40,98
1047,65,86
1047,39,31
1048,53,7
1050,18,48
1050,88,51
1051,51,55
1052,72,3
1052,63,24
1052,1,66
1053,9,37
1054,82,90
1055,60,87
1053,38,79
1055,97,63
1057,84,90
1056,29,98
1058,92,80
1058,94,90
1059,69,26
1059,4,45
1060,14,2
1060,59,62
1060,62,3
1061,28,71
1050,3,89
1059,61,40
1049,40,88
1061,37,23
1063,73,58
1063,85,79
1063,74,79
1064,84,21
1065,18,3
1065,23,12
1062,18,77
1061,95,31
1067,11,81
1067,91,66
1066,100,3
1067,73,64
1068,58,94
1068,64,100
1069,83,16
1069,4,65
1070,39,43
1069,31,58
1066,35,21
1070,59,72
1071,81,55
1072,89,92
1072,67,70
1072,46,39
1066,2,58
1073,77,65
1075,9,7
1074,82,13
1075,8,95
1075,5,44
1076,74,13
1077,4,55
1077,76,18
1073,83,42
1073,68,2
1078,26,55
1079,54,55
1080,37,81
1080,2,31
1081,86,1
1081,59,75
1081,83,95
1079,30,23
1077,68,99
1083,97,55
1083,13,58
1083,3,13
1084,67,92
1085,83,45
1082,50,52
1082,53,47
1085,82,73
1086,74,18
1087,47,63
1086,79,85
1088,68,23
1091,17,71
1092,24,80
1093,81,13
1093,75,37
1094,22,5
1095,96,79
1089,35,86
1095,68,78
1095,38,49
1096,60,80
1097,26,64
1097,64,87
1098,58,91
1099,40,87
1090,19,51
1100,77,58
1100,10,33
1100,44,24
1101,25,62
1101,81,83
1102,45,54
1099,35,2
1089,100,41
1102,4,85
1102,63,28
1104,10,29
1103,47,93
1104,21,32
1104,35,47
1105,57,23
1106,80,52
1108,11,33
1107,76,8
1109,60,51
1105,56,83
1110,55,73
1110,22,35
1111,39,87
1110,28,93
1111,100,77
1112,73,59
1113,96,62
1114,40,39
1114,71,95
1111,2,42
1115,14,14
1117,35,93
1117,7,22
1116,49,62
1117,33,55
1118,5,17
1119,68,28
1120,41,51
1116,73,91
1121,58,37
1121,33,89
1122,81,45
1116,72,97
1122,32,75
1120,99,69
1123,38,66
1123,48,97
1120,30,49
1123,47,30
1125,41,56
1124,69,48
1125,95,7
1126,3,96
1126,13,95
1126,53,15
1125,62,74
1128,6,85
1127,83,99
1128,80,34
1129,3,95
1130,26,66
1131,35,88
1128,26,34
1127,92,14
1131,70,7
1132,67,17
1133,35,9
1133,83,44
1132,33,59
1134,70,70
1134,49,69
1132,55,17
1135,76,95
1135,93,92
1136,32,99
1136,22,57
1136,83,60
1137,15,60
1137,34,99
1135,42,92
1137,17,31
1138,36,86
1138,31,45
1131,30,43
1138,39,96
1139,50,4
1139,54,9
1140,34,86
1140,19,31
1140,10,70
1141,81,2
1142,21,98
1143,13,81
1143,55,2
1143,13,87
1144,10,60
1146,83,50
