92,8
92,34
92,32
92,35
92,38
92,39
92,48
92,49
92,50
92,53
92,57
92,58
92,60
92,65
92,66
92,42
92,70
92,72
92,69
92,76
92,77
92,46
92,75
92,41
92,90
92,79
92,93
92,82
92,84
92,100
92,97
88,4
88,9
88,7
88,11
92,94
92,96
88,22
88,23
88,14
88,24
88,25
88,26
88,16
88,21
88,37
88,29
88,33
88,40
88,42
88,43
88,49
88,51
88,52
88,38
88,53
88,54
88,50
88,55
88,34
88,59
88,57
88,61
88,63
88,65
88,60
88,66
88,56
88,69
88,72
88,74
88,68
88,75
88,76
88,77
88,58
88,78
88,67
88,87
88,88
88,91
88,92
88,94
88,95
88,97
88,98
88,100
73,3
88,80
88,84
73,9
73,8
88,81
73,6
73,14
73,16
73,18
73,23
73,24
73,27
73,11
73,30
73,13
73,31
73,34
73,10
73,37
73,36
73,35
73,41
73,40
73,38
73,43
73,45
73,47
73,48
73,39
73,46
73,52
73,53
73,55
73,59
73,60
73,58
73,61
73,67
73,57
73,69
73,71
73,73
73,74
73,65
73,76
73,72
73,68
73,77
73,83
73,82
73,84
73,87
73,88
73,89
73,78
73,95
73,93
73,98
73,100
73,90
63,2
63,3
73,79
73,96
63,8
63,9
63,14
63,15
63,16
63,17
63,18
63,19
63,5
63,20
63,22
63,25
63,27
63,7
63,26
63,4
63,36
63,37
63,38
63,39
63,40
63,41
63,30
63,44
63,32
63,46
63,47
63,45
63,43
63,50
63,48
63,53
63,49
63,54
63,28
63,61
63,57
63,63
63,64
63,66
63,69
63,70
63,56
63,59
63,75
63,74
63,76
63,81
63,82
63,83
63,84
63,86
63,87
63,72
63,88
63,73
63,85
63,89
63,92
63,90
63,100
1,1
1,2
1,3
1,4
1,6
1,9
1,12
1,13
1,17
63,98
63,99
1,22
1,20
63,94
1,33
1,34
1,38
1,40
1,43
1,45
1,23
1,46
1,48
1,27
1,49
1,31
1,51
1,64
1,68
1,69
1,70
1,71
1,58
1,73
1,52
1,80
1,81
1,77
1,82
1,86
1,90
1,91
1,92
1,74
1,61
1,94
1,95
1,99
1,93
15,3
15,1
15,4
15,11
15,5
15,18
15,21
15,16
15,23
15,26
15,29
15,30
15,14
15,33
15,32
15,36
15,37
15,17
15,39
15,31
15,34
15,38
15,45
15,46
15,47
15,48
15,50
15,51
15,41
15,40
15,54
15,58
15,61
15,63
15,43
15,65
15,59
15,56
15,67
15,64
15,73
15,76
15,77
15,75
15,81
15,69
15,84
15,79
15,85
15,68
15,87
15,88
15,89
15,98
74,3
74,5
15,90
74,9
74,11
15,93
15,96
74,7
74,19
74,18
74,24
74,14
74,25
74,22
74,26
74,28
74,12
74,42
74,45
74,46
74,47
74,48
74,49
74,33
74,56
74,64
74,53
74,69
74,71
74,36
74,73
74,83
74,84
74,32
74,88
74,98
74,91
4,3
4,4
4,7
74,89
74,90
4,5
4,16
4,17
4,13
4,18
4,22
4,23
4,24
4,8
4,29
4,27
4,31
4,33
4,37
4,39
4,38
4,41
4,49
4,50
4,51
4,53
4,54
4,48
4,59
4,62
4,15
4,26
4,68
4,69
4,72
4,75
4,66
4,63
4,76
4,77
4,57
4,87
4,85
4,88
4,89
4,79
4,90
4,91
4,84
4,92
4,100
45,2
45,5
45,6
45,8
4,95
4,99
45,9
45,19
45,20
45,11
45,23
45,24
45,25
45,27
45,31
45,28
45,33
45,34
45,32
45,36
45,35
45,37
45,10
45,40
45,12
45,46
45,39
45,43
45,50
45,47
45,52
45,53
45,51
45,54
45,63
45,58
45,64
45,67
45,69
45,70
45,60
45,77
45,79
45,65
45,71
45,84
45,85
45,83
45,87
45,90
45,88
45,91
45,74
45,81
45,93
45,96
45,97
45,95
45,100
45,99
79,1
79,2
79,3
45,94
79,13
79,14
79,9
79,16
79,17
79,18
79,15
79,10
79,4
79,23
79,20
79,27
79,29
79,31
79,32
79,33
79,36
79,37
79,28
79,38
79,39
79,40
79,19
79,43
79,42
79,44
79,46
79,22
79,41
79,45
79,47
79,50
79,52
79,48
79,53
79,56
79,64
79,65
79,68
79,69
79,73
79,66
79,75
79,74
79,82
79,83
79,84
79,57
79,78
79,85
79,55
79,88
79,92
79,94
79,96
79,97
79,99
79,98
79,90
79,86
80,5
80,4
80,6
80,7
80,8
80,9
80,10
80,1
80,11
80,3
80,16
80,14
80,18
80,17
80,12
80,19
80,13
80,27
80,28
80,30
80,31
80,22
80,33
80,35
80,24
80,39
80,21
80,41
80,44
80,45
80,38
80,40
80,46
80,36
80,48
80,52
80,53
80,54
80,55
80,56
80,51
80,58
80,62
80,64
80,66
80,67
80,68
80,61
80,70
80,75
80,71
80,76
80,80
80,50
80,86
80,88
80,89
80,91
80,94
80,95
80,96
80,82
80,98
80,99
80,100
93,1
93,3
80,81
80,83
93,9
93,12
93,7
93,13
93,5
93,16
93,15
93,6
93,20
93,21
93,22
93,23
93,25
93,26
93,17
93,18
93,19
93,27
93,31
93,39
93,41
93,30
93,45
93,43
93,48
93,54
93,56
93,61
93,67
93,68
93,69
93,70
93,73
93,42
93,74
93,75
93,47
93,35
93,76
93,77
93,78
93,80
93,82
93,85
93,87
93,89
93,90
93,91
93,92
93,83
93,84
93,96
93,100
13,4
13,5
93,97
13,12
93,95
13,17
13,19
13,20
13,22
13,23
13,11
13,15
13,27
13,28
13,31
13,30
13,32
13,36
13,24
13,44
13,40
13,51
13,52
13,26
13,39
13,53
13,56
13,57
13,58
13,60
13,64
13,65
13,67
13,68
13,69
13,76
13,77
13,78
13,62
13,80
13,81
13,83
13,85
13,61
13,63
13,93
13,94
13,95
13,96
13,92
13,88
41,5
41,9
41,13
41,17
41,10
41,22
41,23
41,24
41,25
41,26
41,29
41,19
41,20
41,33
41,34
41,36
41,38
41,39
41,40
41,43
41,32
41,21
41,47
41,50
41,48
41,45
41,30
41,54
41,53
41,56
41,55
41,58
41,60
41,61
41,51
41,64
41,66
41,68
41,70
41,69
41,62
41,71
41,75
41,76
41,82
41,83
41,85
41,73
41,86
41,88
41,90
41,92
41,74
41,96
41,93
41,72
41,97
41,98
60,1
41,95
60,2
60,8
60,4
60,9
60,7
60,10
60,14
60,15
60,6
60,16
60,20
60,21
60,22
60,24
60,25
60,18
60,26
60,17
60,31
60,30
60,32
60,33
60,37
60,38
60,19
60,29
60,40
60,43
60,44
60,42
60,45
60,47
60,48
60,50
60,41
60,36
60,54
60,53
60,57
60,58
60,52
60,62
60,60
60,63
60,70
60,65
60,76
60,77
60,79
60,80
60,81
60,82
60,71
60,84
60,75
60,83
60,85
60,90
60,86
60,88
60,93
60,73
60,94
60,97
60,99
96,1
60,98
96,7
60,96
60,95
96,9
96,14
96,16
96,17
96,19
96,22
96,23
96,11
96,24
96,27
96,28
96,30
96,33
96,12
96,10
96,25
96,48
96,51
96,52
96,54
96,56
96,57
96,35
96,37
96,60
96,62
96,58
96,67
96,66
96,73
96,76
96,59
96,43
96,82
96,83
96,84
96,77
96,86
96,85
96,90
96,91
96,92
96,87
96,100
59,1
96,81
96,79
59,5
96,97
59,2
59,11
59,17
59,18
59,8
59,10
59,3
59,28
59,30
59,21
59,31
59,33
59,34
59,35
59,36
59,38
59,39
59,46
59,47
59,48
59,49
59,22
59,52
59,51
59,54
59,57
59,58
59,60
59,24
59,56
59,62
59,66
59,64
59,65
59,68
59,63
59,74
59,73
59,78
59,76
59,80
59,83
59,85
59,84
59,72
59,96
59,87
16,1
59,88
16,3
59,100
16,5
59,95
16,10
16,7
16,12
16,13
16,14
16,15
16,4
16,9
16,11
16,22
16,23
16,27
16,28
16,31
16,37
16,18
16,16
16,41
16,44
16,45
16,39
16,21
16,47
16,48
16,38
16,54
16,57
16,53
16,59
16,61
16,62
16,63
16,66
16,51
16,50
16,67
16,72
16,78
16,80
16,81
16,82
16,79
16,86
16,73
16,88
16,96
16,70
16,94
16,97
16,98
82,3
82,4
82,7
82,6
82,8
16,84
82,13
82,16
82,15
82,17
82,20
82,9
82,18
82,22
82,32
82,30
82,35
82,36
82,37
82,26
82,29
82,33
82,44
82,45
82,51
82,53
82,56
82,57
82,58
82,60
82,62
82,41
82,64
82,65
82,67
82,40
82,72
82,70
82,73
82,74
82,75
82,42
82,68
82,76
82,79
82,80
82,84
82,86
82,89
82,90
82,88
82,91
82,92
82,94
82,95
82,96
6,4
6,3
6,6
6,11
6,10
6,12
82,97
6,16
6,18
6,14
82,98
6,13
6,25
6,27
6,24
6,28
6,29
6,37
6,38
6,40
6,47
6,35
6,53
6,30
6,32
6,50
6,60
6,62
6,64
6,67
6,69
6,70
6,57
6,73
6,74
6,75
6,82
6,71
6,85
6,87
6,89
6,59
6,58
6,96
6,95
6,92
6,94
6,97
58,1
58,3
58,4
58,6
58,9
58,10
58,13
58,11
58,17
58,19
58,14
58,18
58,16
58,23
58,20
58,21
58,25
58,31
58,29
58,32
58,34
58,22
58,43
58,45
58,38
58,39
58,42
58,47
58,50
58,51
58,49
58,52
58,53
58,55
58,60
58,62
58,63
58,64
58,66
58,67
58,57
58,69
58,59
58,71
58,56
58,72
58,73
58,74
58,68
58,70
58,80
58,85
58,86
58,87
58,91
58,93
58,95
58,97
58,99
58,100
19,1
58,76
19,7
19,8
19,9
58,79
19,11
19,13
19,16
19,12
19,19
19,17
58,75
19,20
19,33
19,27
19,37
19,39
19,40
19,43
19,21
19,24
19,53
19,51
19,56
19,55
19,59
19,61
19,62
19,46
19,66
19,67
19,65
19,71
19,77
19,69
19,80
19,64
19,47
19,81
19,89
19,93
19,99
19,85
98,1
98,2
98,4
19,88
19,83
98,6
98,11
98,9
98,8
98,5
98,14
98,16
98,17
98,12
98,21
98,22
98,20
98,23
98,27
98,26
98,18
98,19
98,34
98,35
98,29
98,31
98,32
98,37
98,39
98,40
98,41
98,43
98,44
98,51
98,52
98,53
98,48
98,54
98,55
98,50
98,47
98,56
98,61
98,62
98,63
98,64
98,70
98,71
98,72
98,76
98,77
98,78
98,60
98,80
98,82
98,83
98,84
98,79
98,58
98,88
98,89
98,57
98,85
98,91
98,92
98,94
98,97
98,99
52,4
52,2
52,5
52,7
98,100
52,9
52,10
52,1
52,15
52,16
52,19
52,21
52,27
52,28
52,29
52,30
52,31
52,26
52,34
52,25
52,23
52,35
52,46
52,43
52,49
52,50
52,42
52,51
52,44
52,48
52,58
52,59
52,60
52,61
52,56
52,57
52,68
52,75
52,74
52,78
52,79
52,81
52,77
52,72
52,82
52,83
52,84
52,52
52,85
52,86
52,87
52,90
52,92
52,93
52,94
52,88
52,89
52,95
52,97
52,98
52,99
21,3
21,8
21,10
21,11
21,16
21,17
21,19
21,20
21,22
21,26
21,27
21,28
21,29
21,33
21,35
21,37
21,40
21,42
21,43
21,4
21,5
21,6
21,44
21,45
21,46
21,47
21,50
21,63
21,64
21,65
21,67
21,69
21,71
21,73
21,74
21,75
21,82
21,87
21,90
21,91
21,95
21,96
21,99
21,100
75,1
21,52
21,53
21,57
75,10
75,11
75,13
75,14
75,15
75,19
75,20
75,21
75,23
75,26
75,28
75,30
75,31
75,33
75,35
75,36
75,37
75,38
75,40
75,46
75,47
75,48
75,49
75,16
75,17
75,18
75,51
75,53
75,54
75,55
75,56
75,60
75,61
75,62
75,63
75,66
75,68
75,69
75,76
75,79
75,80
75,83
75,88
75,89
75,93
75,96
75,100
23,1
23,2
75,57
75,58
75,59
23,5
23,6
23,8
23,9
23,10
23,17
23,20
23,23
23,24
23,26
23,27
23,29
23,30
23,31
23,34
23,35
23,37
23,39
23,41
23,42
23,44
23,45
23,46
23,11
23,13
23,16
23,50
23,51
23,52
23,54
23,55
23,62
23,63
23,64
23,67
23,68
23,69
23,70
23,72
23,74
23,75
23,77
23,78
23,79
23,81
23,84
23,85
23,86
23,87
23,56
23,57
23,59
23,89
23,92
23,94
23,95
23,96
53,1
53,3
53,6
53,7
53,8
53,9
53,10
53,14
53,15
53,17
53,19
53,20
53,21
53,22
53,23
53,25
53,26
53,27
23,97
23,99
23,100
53,28
53,30
53,40
53,41
53,42
53,49
53,50
53,51
53,54
53,55
53,56
53,57
53,58
53,59
53,61
53,62
53,64
53,66
53,67
53,68
53,69
53,70
53,72
53,43
53,44
53,46
53,73
53,74
53,75
53,76
53,77
53,82
53,83
53,85
53,89
53,91
53,92
53,93
53,96
53,97
53,99
53,100
54,1
54,2
54,3
54,6
54,8
54,9
54,10
53,79
53,80
53,81
54,11
54,12
54,14
54,15
54,16
54,26
54,27
54,28
54,29
54,30
54,31
54,35
54,37
54,38
54,42
54,44
54,45
54,47
54,48
54,49
54,50
54,51
54,53
54,17
54,19
54,25
54,54
54,55
54,56
54,57
54,59
54,64
54,65
54,66
54,67
54,68
54,69
54,70
54,72
54,73
54,74
54,75
54,76
54,77
54,78
54,80
54,81
54,82
54,83
54,60
54,61
54,62
54,86
54,87
54,89
54,91
54,92
47,4
47,6
47,7
47,10
47,11
47,12
47,13
47,16
47,17
47,18
47,19
47,21
47,22
47,24
47,25
47,27
47,28
47,29
54,98
54,100
47,3
47,30
47,31
47,32
47,35
47,37
47,43
47,45
47,49
47,51
47,54
47,55
47,56
47,57
47,58
47,60
47,62
47,63
47,65
47,67
47,69
47,73
47,74
47,76
47,38
47,39
47,42
47,77
47,78
47,80
47,84
47,85
47,95
83,1
83,3
83,5
83,6
83,7
83,8
83,9
83,17
83,18
47,90
83,19
83,20
47,87
83,21
47,94
83,25
83,23
83,27
83,29
83,30
83,37
83,40
83,42
83,44
83,45
83,47
83,48
83,49
83,50
83,31
83,51
83,60
83,55
83,36
83,65
83,66
83,67
83,70
83,68
83,33
83,63
83,77
83,78
83,79
83,80
83,75
83,85
83,89
83,90
83,91
83,82
83,92
83,93
83,94
83,97
83,98
71,1
71,2
71,6
83,95
71,9
71,12
71,11
71,13
71,14
83,84
83,81
71,16
71,19
71,21
71,23
71,24
71,29
71,33
71,37
71,27
71,40
71,39
71,41
71,43
71,48
71,47
71,52
71,51
71,42
71,53
71,55
71,64
71,45
71,69
71,70
71,67
71,73
71,76
71,79
71,65
71,68
71,71
71,89
71,90
71,93
71,94
71,98
71,99
71,82
71,80
76,3
76,6
76,5
76,7
76,8
76,19
71,88
76,21
76,23
76,24
76,34
76,40
76,43
76,35
76,45
76,46
76,47
76,28
76,52
76,49
76,48
76,31
76,54
76,55
76,57
76,53
76,61
76,62
76,65
76,71
76,59
76,72
76,73
76,79
76,77
76,80
76,58
76,85
76,81
76,60
76,88
76,95
76,97
76,98
76,99
76,100
76,93
39,2
39,6
39,4
39,7
39,8
39,9
76,86
39,13
39,14
39,18
39,19
39,21
39,11
39,22
76,92
39,12
39,24
39,29
39,30
39,31
39,39
39,44
39,46
39,27
39,56
39,26
39,48
39,58
39,60
39,61
39,62
39,64
39,52
39,65
39,71
39,68
39,72
39,73
39,75
39,76
39,80
39,66
39,67
39,81
39,94
39,84
39,92
39,95
39,96
39,98
39,99
39,89
3,2
3,13
3,15
3,9
3,3
3,17
3,18
3,20
3,22
3,7
3,32
3,33
3,34
3,35
3,36
3,38
3,31
3,40
3,39
3,44
3,45
3,46
3,49
3,50
3,30
3,28
3,56
3,57
3,64
3,72
3,73
3,63
3,75
3,76
3,60
3,80
3,81
3,82
3,83
3,85
3,86
3,89
3,92
3,93
3,95
3,96
3,97
3,78
3,98
3,100
11,1
11,10
11,5
11,16
11,21
11,19
11,23
11,25
11,26
11,27
3,77
11,28
3,79
11,33
11,34
11,35
11,38
11,40
11,42
11,43
11,46
11,47
11,48
11,50
11,51
11,29
11,30
11,31
11,54
11,62
11,65
11,60
11,68
11,69
11,72
11,75
11,56
11,78
11,79
11,77
11,83
11,85
11,86
11,87
11,76
11,58
11,90
11,91
11,93
11,98
11,99
43,5
43,7
43,8
43,14
43,18
11,89
43,24
43,21
11,88
43,28
43,30
43,37
43,38
43,41
43,46
43,29
43,26
43,39
43,47
43,58
43,60
43,64
43,65
43,67
43,72
43,50
43,80
43,81
43,82
43,88
43,91
43,95
43,53
43,76
29,5
29,6
43,96
29,7
29,3
29,8
29,12
29,13
29,10
43,99
29,20
29,21
29,23
29,25
29,28
29,32
29,34
29,35
29,37
29,38
29,39
29,40
29,19
29,15
29,41
29,42
29,45
29,44
29,49
29,46
29,18
29,55
29,51
29,57
29,58
29,59
29,60
29,61
29,50
29,53
29,62
29,72
29,66
29,74
29,78
29,83
29,82
29,87
29,90
29,88
29,92
29,93
29,95
29,96
29,97
29,69
5,5
5,7
5,8
5,9
5,10
5,12
5,13
5,1
5,15
5,17
5,19
5,21
5,25
29,65
5,3
5,30
5,29
5,35
5,42
5,46
5,47
5,38
5,49
5,48
5,50
5,27
5,28
5,51
5,53
5,54
5,55
5,59
5,68
5,69
5,73
5,75
5,76
5,77
5,79
5,80
5,81
5,82
5,83
5,84
5,85
5,86
5,88
5,89
5,95
5,98
5,65
5,66
5,67
5,99
9,2
9,5
9,8
9,14
9,19
9,21
9,25
9,26
9,27
9,28
9,30
9,31
9,33
9,34
9,38
9,39
9,40
9,42
9,44
9,45
9,47
9,49
9,15
9,16
9,18
9,50
9,52
9,53
9,56
9,57
9,66
9,67
9,69
9,72
9,73
9,76
9,77
9,78
9,82
9,83
9,87
9,89
9,90
9,91
9,93
9,94
9,95
9,96
9,61
9,63
9,65
9,98
9,99
9,100
70,2
70,6
70,11
70,12
70,13
70,16
70,17
70,22
70,24
70,25
70,26
70,30
70,34
70,37
70,38
70,40
70,43
70,44
70,45
70,47
70,7
70,8
70,10
70,49
70,50
70,51
70,52
70,53
70,62
70,64
70,66
70,68
70,69
70,70
70,71
70,74
70,79
70,82
70,83
70,84
70,85
70,87
70,89
70,92
70,94
70,96
70,54
70,57
70,58
70,97
70,98
94,1
94,3
94,7
94,14
94,16
94,17
94,21
94,23
94,28
94,29
94,32
94,34
94,37
94,38
94,39
94,41
94,43
94,44
94,47
94,49
94,50
94,8
94,10
94,12
94,53
94,54
94,59
94,60
94,62
94,78
94,79
94,81
94,85
94,87
94,88
94,89
94,90
94,92
94,93
94,100
10,1
10,2
10,3
10,4
10,6
10,8
10,9
94,66
94,72
94,73
10,10
10,11
10,14
10,15
10,16
10,20
10,21
10,22
10,25
10,26
10,27
10,28
10,29
10,30
10,31
10,32
10,33
10,34
10,35
10,41
10,42
10,43
10,44
10,17
10,18
10,19
10,48
10,49
10,50
10,52
10,53
10,60
10,61
10,64
10,65
10,66
10,67
10,69
10,70
10,73
10,74
10,76
10,77
10,79
10,81
10,83
10,85
10,88
10,92
10,54
10,55
10,59
10,94
10,95
10,98
10,99
10,100
30,7
30,9
30,12
30,13
30,17
30,19
30,21
30,22
30,23
30,24
30,26
30,27
30,31
30,34
30,35
30,36
30,38
30,41
30,2
30,3
30,4
30,42
30,46
30,49
30,51
30,52
30,59
30,60
30,61
30,63
30,71
30,72
30,73
30,74
30,79
30,80
30,82
30,84
30,86
30,87
30,88
30,90
30,92
30,94
30,55
30,56
30,58
30,95
30,96
30,99
57,2
57,3
57,13
57,15
57,16
57,18
57,19
57,21
57,22
57,27
57,29
57,31
57,33
57,34
57,35
57,37
57,38
57,39
57,40
57,41
57,7
57,6
57,43
57,44
57,47
57,49
57,46
57,4
57,53
57,54
57,55
57,56
57,57
57,58
57,59
57,63
57,51
57,50
57,66
57,71
57,70
57,68
57,52
57,75
57,77
57,78
57,80
57,85
57,92
57,93
57,72
57,74
57,100
64,2
57,94
57,99
64,3
64,6
64,5
64,4
64,8
57,96
64,14
64,17
64,18
64,19
64,20
64,23
64,12
64,24
64,26
64,30
64,31
64,32
64,33
64,13
64,11
64,40
64,44
64,45
64,50
64,51
64,54
64,37
64,39
64,59
64,60
64,61
64,63
64,65
64,68
64,57
64,70
64,72
64,73
64,76
64,77
64,58
64,56
64,78
64,86
64,87
64,88
64,89
64,90
64,80
64,91
64,83
64,94
64,93
64,97
64,98
64,99
72,1
72,3
64,92
64,81
72,8
72,9
72,6
72,10
72,14
72,16
72,17
72,4
72,18
72,5
72,20
72,22
72,23
72,24
72,26
72,29
72,32
72,34
72,36
72,37
72,39
72,41
72,43
72,44
72,19
72,49
72,52
72,46
72,21
72,53
72,58
72,33
72,59
72,67
72,64
72,61
72,68
72,70
72,74
72,75
72,62
72,84
72,86
72,77
72,90
72,92
72,91
72,94
72,79
12,7
12,5
12,8
12,12
72,81
12,18
12,20
12,17
72,97
12,30
12,31
12,32
12,33
12,35
12,36
12,26
12,25
12,22
12,44
12,45
12,51
12,37
12,49
12,53
12,54
12,52
12,56
12,66
12,64
12,69
12,71
12,72
12,74
12,75
12,57
12,60
12,78
12,80
12,83
12,89
12,87
12,90
12,84
12,93
12,95
12,96
12,81
25,4
25,3
25,7
25,9
25,12
25,13
25,19
12,98
12,99
25,22
25,24
25,28
25,30
25,21
25,33
25,35
25,27
25,36
25,42
25,45
25,46
25,43
25,55
25,57
25,58
25,59
25,60
25,63
25,64
25,65
25,66
25,54
25,67
25,50
25,70
25,72
25,47
25,77
25,78
25,74
25,82
25,83
25,80
25,89
25,73
25,95
25,94
25,96
25,97
25,100
68,1
68,2
25,75
25,93
68,3
68,6
68,4
68,5
68,7
68,9
68,10
68,13
68,15
68,16
68,18
68,19
68,20
68,21
68,25
68,30
68,31
68,34
68,35
68,37
68,38
68,42
68,44
68,46
68,48
68,50
68,52
68,27
68,53
68,57
68,55
68,62
68,63
68,69
68,29
68,26
68,70
68,74
68,76
68,79
68,80
68,85
68,87
68,88
68,89
68,91
68,93
68,94
68,96
68,98
68,99
55,1
55,4
68,82
55,9
55,12
55,13
55,15
55,17
55,20
68,84
68,81
55,21
55,22
55,24
55,25
55,26
55,27
55,31
55,36
55,28
55,37
55,39
55,40
55,35
55,42
55,34
55,46
55,50
55,44
55,51
55,53
55,56
55,49
55,59
55,65
55,60
55,66
55,67
55,68
55,52
55,47
55,70
55,69
55,77
55,73
55,80
55,81
55,85
55,74
55,87
55,71
55,79
55,93
55,91
55,94
55,95
55,96
55,98
55,99
55,88
55,92
87,3
87,5
87,6
55,100
87,7
87,8
87,10
87,2
87,20
87,21
87,22
87,23
87,24
87,26
87,19
87,14
87,11
87,30
87,33
87,29
87,35
87,36
87,28
87,37
87,40
87,41
87,42
87,47
87,49
87,54
87,59
87,58
87,43
87,51
87,60
87,62
87,69
87,72
87,73
87,76
87,78
87,79
87,80
87,65
87,84
87,87
87,88
87,64
87,89
87,91
87,90
87,93
87,97
37,3
37,4
87,99
87,100
37,6
37,7
37,9
37,10
37,14
37,17
37,18
37,25
37,19
37,26
37,28
37,32
37,37
37,36
37,29
37,39
37,40
37,43
37,46
37,44
37,56
37,58
37,53
37,60
37,61
37,62
37,63
37,54
37,66
37,68
37,69
37,64
37,71
37,72
37,65
37,73
37,75
37,76
37,81
37,70
37,83
37,92
37,94
37,87
37,96
37,98
37,99
37,84
84,2
84,1
84,4
84,6
84,5
84,8
37,82
37,100
84,10
84,13
84,14
84,15
84,17
84,21
84,18
84,24
84,22
84,26
84,30
84,33
84,37
84,41
84,42
84,25
84,49
84,50
84,52
84,54
84,58
84,60
84,62
84,63
84,64
84,65
84,66
84,70
84,74
84,75
84,76
84,80
84,86
84,88
84,91
84,45
84,48
84,92
84,96
2,1
84,100
2,2
84,89
2,11
2,9
2,12
2,13
2,15
2,17
2,19
2,6
2,7
2,22
2,32
2,33
2,29
2,34
2,35
2,40
2,49
2,46
2,53
2,51
2,55
2,57
2,58
2,60
2,62
2,24
2,28
2,79
2,71
2,76
2,83
2,84
2,89
2,90
2,82
2,85
2,72
33,1
33,2
33,5
33,9
33,10
33,13
33,15
33,17
33,18
33,21
33,22
33,24
33,25
33,26
33,27
33,30
33,32
33,34
2,94
2,98
2,91
33,36
33,38
33,39
33,43
33,45
33,52
33,53
33,54
33,47
33,59
33,60
33,57
33,61
33,63
33,66
33,67
33,55
33,50
33,73
33,70
33,74
33,75
33,76
33,80
33,71
33,79
33,86
33,87
33,82
33,88
33,94
33,90
33,95
33,81
33,84
33,96
49,3
49,5
49,1
49,7
49,8
49,6
49,9
33,100
49,15
49,14
49,16
33,98
49,17
49,22
49,24
49,26
49,11
49,27
49,31
49,30
49,32
49,34
49,35
49,28
49,36
49,29
49,33
49,39
49,37
49,46
49,47
49,44
49,43
49,54
49,58
49,40
49,60
49,65
49,63
49,66
49,69
49,70
49,61
49,71
49,62
49,73
49,79
49,75
49,80
49,83
49,84
49,85
49,81
49,86
49,90
49,89
49,78
49,91
49,92
49,94
49,74
49,95
8,4
49,97
49,98
8,7
8,8
8,10
8,13
8,16
49,100
8,9
8,25
8,26
8,28
8,30
8,35
8,24
8,21
8,22
8,41
8,39
8,43
8,44
8,48
8,49
8,45
8,50
8,54
8,56
8,58
8,57
8,60
8,52
8,55
8,67
8,68
8,70
8,72
8,73
8,75
8,61
8,64
8,78
8,77
8,79
8,80
8,83
8,85
8,65
8,94
8,99
8,97
8,89
42,3
8,96
42,4
8,100
42,7
42,15
42,21
42,30
42,34
42,36
42,37
42,40
42,42
42,45
42,46
42,49
42,50
42,54
42,19
42,20
42,55
42,17
42,61
42,62
42,64
42,67
42,69
42,70
42,58
42,83
42,86
42,87
42,90
42,91
42,93
42,94
42,98
42,99
42,100
